id,title,category,collection_tag,frame_shape,price,stock_count,ar_asset_url
YXK9TCD,Aviator Sunglasses,Sunglasses,FREYRS Eyewear,Aviator,7480.0,100,https://cdn.trychannel3.com/c88a9ba7-ea4c-4bbd-89d3-5f6fd7ccf0be?aid=01M11BTR6RNDHH7SH1QV2DWF7Y&mid=afjb
12vT149,79mm Geometric Sunglasses,Sunglasses,Nordstrom,Geometric,7567.12,100,https://cdn.trychannel3.com/3bd518d3-f92c-481a-8a01-0317f5828241?aid=01M11BRYZDM7972JP72S04KP5N&mid=asdf
TaJhyFq,Cunningham Geometric Sunglasses,Sunglasses,EyeBuyDirect,Geometric,7568.0,100,https://cdn.trychannel3.com/3d9fe474-234a-46a9-8b85-4d52682fa168?aid=01M11BVSGMQS64XQC9V0C65NV6&mid=FDzv
CpvdpBT,Kincaid Reading Glasses,Eyeglasses,Caddis,Other,7832.0,100,https://cdn.trychannel3.com/dd439f53-5e42-4f43-9f55-c554fc20713e?aid=01M11BRKMDZHBXR0QE8DNCQVRN&mid=4ZRx
AKxShN8,Aubrey Oval Sunglasses,Sunglasses,Charles & Keith,Oval,7832.0,100,https://cdn.trychannel3.com/615d0492-4db1-4bad-99b1-b0c0a0d494ea?aid=01M11BVBR2VJCQSEBC87MM22NK&mid=fq9V
g1VEmct,Bixby Reading Glasses,Eyeglasses,Caddis,Aviator,7832.0,100,https://cdn.trychannel3.com/fn06g2H?aid=01M11BRN7XSRA9X23ETG75Q3Q5&mid=4ZRx
qdxBOXh,Nano Square Glasses,Eyeglasses,EyeBuyDirect,Square,7832.0,100,https://cdn.trychannel3.com/44075800-407d-4ecf-8ef0-8de3e1cfffa0?aid=01M11BSM1G66BHXZPN2FP1F2NG&mid=FDzv
k1jDcQ5,VO4274 Eyeglasses,Eyeglasses,Vogue,Square,7884.8,100,https://cdn.trychannel3.com/1143575d-eb00-4227-a11f-9c2013544782?aid=01M11BREY5PBZPK1DTKFRPF4VH&mid=YZfD
enVtwkz,Wayfarer Sunglasses,Sunglasses,Ray-Ban,Wayfarer,7917.36,100,https://cdn.trychannel3.com/9ee9356c-d754-4363-aa35-515cacf6a290?aid=01M11BVN0YM0AY1022DYMQ4AVA&mid=cvfe
SYxtTs1,Oversized Sunglasses,Sunglasses,Ray-Ban,Oversized,7917.36,100,https://cdn.trychannel3.com/9f7f53b8-e0df-4933-9f51-ad7ffaa43f20?aid=01M11BVXWZDW17N8GEAJD132T1&mid=cvfe
IzytNUl,Rectangle Sunglasses,Sunglasses,Isabel Marant,Rectangle,7917.36,100,https://cdn.trychannel3.com/1ba7b583-d229-4ec1-9c91-f3ae974e5031?aid=01M11BV6T7W6NWG5K6JS2H0NRR&mid=cvfe
FuhkLFQ,Wayfarer Sunglasses,Sunglasses,Ray-Ban,Wayfarer,7917.36,100,https://cdn.trychannel3.com/53551228-ac65-4e4e-ae52-9e93fcc27f9d?aid=01M11BVPSN0RP6RM7ETE4HK327&mid=cvfe
z2Jhkxc,Cat Eye Sunglasses,Sunglasses,McQ,Cat Eye,7917.36,100,https://cdn.trychannel3.com/e72e7b1c-9b3d-4f6f-825c-cc305874a018?aid=01M11BVGEGJNJM37HW7CH6YRYP&mid=cvfe
WuVMHQI,Homer Polarized Aviator Sunglasses,Sunglasses,Revo,Aviator,7919.12,100,https://cdn.trychannel3.com/57041b72-706f-4572-b99c-32190dfa1e35?aid=01M11BSD61BRR0ZZNK6QTF02DN&mid=ndZg
1X4PZgG,AOK006 Cat-Eye Sunglasses,Sunglasses,adidas,Cat Eye,7919.12,100,https://cdn.trychannel3.com/88a2ea88-7dd0-4876-9483-83e42a88933c?aid=01M11BT8274GQM3Z2Q4KAQKY59&mid=ZYiL
oxpUx6P,Demo Rectangular Eyeglasses,Eyeglasses,Burberry,Rectangle,7919.12,100,https://cdn.trychannel3.com/74fed399-14bb-44e4-8b77-98171ab576c2?aid=01M11BS6BVM15Z7W0WQ66BKBYY&mid=IXIa
LAQIBII,Square Frame Glasses,Eyeglasses,ZEELOOL,Square,7920.0,100,https://cdn.trychannel3.com/288769a5-0d04-4e1d-bc23-179098526ae1?aid=01M11BSNK6G8XSQQPC0TEWT84J&mid=aeSD
ZJsiqMa,Kiara Geometric Sunglasses,Sunglasses,ZEELOOL,Geometric,7920.0,100,https://cdn.trychannel3.com/c38b55c5-48b4-4c29-83ea-6dc8389140b7?aid=01M11BVV4QWMAZWM9957CHTH1J&mid=aeSD
jmrzhQC,Cat-Eye Sunglasses,Sunglasses,Max&Co.,Cat Eye,8180.48,100,https://cdn.trychannel3.com/jmrzhQC?aid=01M11BVGEGJNJM37HW7CH6YRYP&mid=5MLj
XFUCHW7,Tierney Eyeglasses,Eyeglasses,Warby Parker,Other,8360.0,100,https://cdn.trychannel3.com/5f5d6ac7-53f4-4351-821d-db5f2974c491?aid=01M11BR9MV1Z9N2MS03M5TXQN9&mid=VYjR
xpGBgtn,Abe Eyeglasses,Eyeglasses,Warby Parker,Cat Eye,8360.0,100,https://cdn.trychannel3.com/39a7e235-a910-4bc7-af48-0247d05dcc37?aid=01M11BR9MV1Z9N2MS03M5TXQN9&mid=VYjR
3Bt1eA7,Jeri Eyeglasses,Vision Care,Kate Spade,Other,8360.0,100,https://cdn.trychannel3.com/307cfb97-6cf1-4048-8142-76e2e9aa128a?aid=01M11BR9MV1Z9N2MS03M5TXQN9&mid=7yx8
LeL9p4v,Square Glasses,Eyeglasses,Victoria Beckham,Square,8624.0,100,https://cdn.trychannel3.com/LeL9p4v?aid=01M11BTFMDTHE5ART8Q4HAS3N7&mid=NuBr
ye2RjCP,Square Sunglasses,Sunglasses,Schott,Square,8624.0,100,https://cdn.trychannel3.com/ye2RjCP?aid=01M11BV20P1TCNEDBEBP1371S8&mid=asdf
SSEzQBa,Hayden Square Glasses,Eyeglasses,Diff Eyewear,Cat Eye,8624.0,100,https://cdn.trychannel3.com/4b7ec166-0556-41e9-be65-962657009394?aid=01M11BTH9AJFHQXNJYCAZJEHK2&mid=giUy
OfHiB1M,Number Cruncher Rectangle Glasses,Eyeglasses,Eyebobs,Rectangle,8624.0,100,https://cdn.trychannel3.com/e818027e-e23a-479d-90e8-55d31fd87a9a?aid=01M11BSR8SWWC3VFNYM83JVD4T&mid=6qL5
5BJUijc,TV Party Round Glasses,Eyeglasses,Eyebobs,Round,8624.0,100,https://cdn.trychannel3.com/e67eb991-169c-48c8-89c9-69e8bcfbaf17?aid=01M11BTAWRHDCSZDATXF080N6Q&mid=6qL5
7KClqc3,Biff Square Reading Glasses,Eyeglasses,Eyebobs,Other,8624.0,100,https://cdn.trychannel3.com/7KClqc3?aid=01M11BRKMDZHBXR0QE8DNCQVRN&mid=asdf
CxlJuCs,Aviator Sunglasses,Sunglasses,GUESS MAINLINE,Aviator,8624.0,100,https://cdn.trychannel3.com/4d9af8ae-31fe-463e-af03-9b2454b19ba3?aid=01M11BTTQ6AGW69JN363BEYD9X&mid=5MW2
f6RLUmU,Rectangular Reading Glasses,Vision Care,Warby Parker,Other,8624.0,100,https://cdn.trychannel3.com/f6RLUmU?aid=01M11BRKMDZHBXR0QE8DNCQVRN&mid=asdf
eAIdVBi,Waylaid Round Glasses,Eyeglasses,Eyebobs,Round,8624.0,100,https://cdn.trychannel3.com/e0f5b888-e1c7-4e8b-937f-06b271ad5b8f?aid=01M11BTAWRHDCSZDATXF080N6Q&mid=6qL5
nvoLiHb,Men Sunglasses,Sunglasses,Unknown,Square,8712.0,100,https://cdn.trychannel3.com/7f7e669d-d0a5-45ee-9da7-b5b338fe070b?aid=01M11BS1SX7E0ZE114BNEJZEYX&mid=4IKz
N50SWDT,Eyeglasses,Eyeglasses,Coach,Round,8712.0,100,https://cdn.trychannel3.com/9a541aae-a184-4a8c-9d11-967f3da56d32?aid=01M11BRBCEMX00PSSC7EK2PE7W&mid=1A4O
f3TZOX9,Oversized Cat Eye Sunglasses,Sunglasses,Coach,Cat Eye,8712.0,100,https://cdn.trychannel3.com/f31fd011-88ca-4ce9-ab4b-aa948a9cd5bd?aid=01M11BTNCGRD82TPBV5JXEJV7E&mid=e1cY
V0kPxBZ,Limited Edition Oval Sunglasses,Sunglasses,ZARA,Oval,8791.2,100,https://cdn.trychannel3.com/86a655b9-63c7-4f33-81af-b91bc6483b12?aid=01M11BVBR2VJCQSEBC87MM22NK&mid=Mnrl
oMmIit6,51mm Cat Eye Sunglasses,Sunglasses,FLASK,Cat Eye,8795.6,100,https://cdn.trychannel3.com/f1e9a39d-1b4c-46b1-bde0-deefa1802f7a?aid=01M11BVGEGJNJM37HW7CH6YRYP&mid=asdf
0an5HAs,Rectangular Reading Glasses,Eyeglasses,RETROSUPERFUTURE®,Rectangle,8797.36,100,https://cdn.trychannel3.com/9fee7cf5-4e15-4275-9e35-476b17eaaa78?aid=01M11BRKMDZHBXR0QE8DNCQVRN&mid=cvfe
7b33rph,Rectangle Sunglasses,Sunglasses,RETROSUPERFUTURE®,Rectangle,8797.36,100,https://cdn.trychannel3.com/180d3b7c-3d5f-49cb-9b71-0b512d467944?aid=01M11BV6T7W6NWG5K6JS2H0NRR&mid=cvfe
AFqc7bB,Round Optical Glasses,Eyeglasses,RETROSUPERFUTURE®,Other,8797.36,100,https://cdn.trychannel3.com/902bc7e4-9580-482b-8751-f4917d32a8d0?aid=01M11BTAWRHDCSZDATXF080N6Q&mid=cvfe
7WLW8iC,Rectangular Reading Glasses,Eyeglasses,RETROSUPERFUTURE®,Other,8797.36,100,https://cdn.trychannel3.com/85a01388-7bf2-4e58-8843-5c9ccb8d4e67?aid=01M11BRKMDZHBXR0QE8DNCQVRN&mid=cvfe
UfPi8OF,Wayfarer Sunglasses,Sunglasses,Ray-Ban,Wayfarer,8797.36,100,https://cdn.trychannel3.com/25f90922-9b96-4b69-bdbb-4db8ee3270c2?aid=01M11BVN0YM0AY1022DYMQ4AVA&mid=cvfe
skIccIM,Dira Rectangle Sunglasses,Sunglasses,Kendra Scott,Rectangle,8797.36,100,https://cdn.trychannel3.com/2666be6c-04dd-47c5-9f7a-dabc066ecbc7?aid=01M11BV6T7W6NWG5K6JS2H0NRR&mid=r3vk
6TZNzn0,Photochromatic Aviator Sunglasses,Sunglasses,Unknown,Aviator,8799.12,100,https://cdn.trychannel3.com/e14d21b7-8e31-415b-9a2a-162daa436116?aid=01M11BSB0Y5XBPX12GTTXWK0AR&mid=IXIa
dWT9FVS,Square Sunglasses,Sunglasses,Warby Parker,Aviator,8800.0,100,https://cdn.trychannel3.com/6fe5465d-f515-4d8d-975e-bbcad4e37045?aid=01M11BV3TN1ARSW7EQ1YQYA71F&mid=VYjR
5IHD43l,Aviator Sunglasses,Sunglasses,Abercrombie & Fitch,Aviator,8800.0,100,https://cdn.trychannel3.com/919e399f-b7f5-49b5-b2c7-57d3524ef563?aid=01M11BTR6RNDHH7SH1QV2DWF7Y&mid=Zhkr
RNTSQSq,Women's cat eye sunglasses,Sunglasses,Armani,Cat Eye,8800.0,100,https://cdn.trychannel3.com/2e46fe3e-589f-4245-b72b-2961a1d4dc48?aid=01M11BT68EET3WVTHRWMC11Y77&mid=D8bR
PbQ6pqQ,Rectangle Sunglasses,Sunglasses,Abercrombie & Fitch,Rectangle,8800.0,100,https://cdn.trychannel3.com/b8e0d100-453b-4633-8b51-47877c4c2eec?aid=01M11BV6T7W6NWG5K6JS2H0NRR&mid=Zhkr
t5Zp4qI,Metal Glasses Men's (Frames),Eyeglasses,Yohji Yamamoto,Other,8921.44,100,https://cdn.trychannel3.com/c3159f57-191d-4549-b17f-5f90edc7bf9e?aid=01M11BS6BVM15Z7W0WQ66BKBYY&mid=sBqr
E2s527u,ASP0002 Sunglasses,Sunglasses,adidas,Other,9063.12,100,https://cdn.trychannel3.com/E2s527u?aid=01M11BRYZDM7972JP72S04KP5N&mid=ZYiL
bZgIDdL,Geometric Sunglasses,Sunglasses,GCDS,Geometric,9064.0,100,https://cdn.trychannel3.com/9b1f8f35-acb2-4560-a143-60b6ec7e839b?aid=01M11BVSGMQS64XQC9V0C65NV6&mid=7yx8
UP7nWNn,Designer Sunglasses,Sunglasses,Maui Jim,Square,9152.0,100,https://cdn.trychannel3.com/84e6b5b8-e3cd-4195-92c0-85c62b51db34?aid=01M11BS3FXXC8EQ4KP1915G608&mid=ndZg
K5e5M5u,Round-Frame Sunglasses,Sunglasses,BOSS,Round,9200.4,100,https://cdn.trychannel3.com/K5e5M5u?aid=01M11BTZA1GK1ZGZSDSXHYR3B5&mid=5MLj
LfOe6Fq,Emaline Eyeglasses,Vision Care,LIFEISGOOD.COM,Other,9202.16,100,https://cdn.trychannel3.com/1ef10bc0-f454-42b0-a11f-6075c8bff922?aid=01M11BT1GR487Q5WC7FGTWJMSD&mid=YZfD
mTFO5bN,Sherry Eyeglasses,Vision Care,LIFEISGOOD.COM,Other,9202.16,100,https://cdn.trychannel3.com/ea15d7d6-2abc-46dc-8921-7fa884d65bfe?aid=01M11BT1GR487Q5WC7FGTWJMSD&mid=YZfD
AkoVxmT,DB 1064 Eyeglasses,Vision Care,Victoria Beckham,Other,9240.0,100,https://cdn.trychannel3.com/d0277ecf-6767-4976-91f2-24b0084b172e?aid=01M11BSNK6G8XSQQPC0TEWT84J&mid=7yx8
GaCcqR5,Coach Aviator Sunglasses,Sunglasses,Coach,Aviator,9284.0,100,https://cdn.trychannel3.com/58a89331-d1d0-49a6-8306-f05c5f746bea?aid=01M11BSD61BRR0ZZNK6QTF02DN&mid=1A4O
XU5tomk,Holbrook Wayfarer Sunglasses,Sunglasses,Oakley,Wayfarer,9328.0,100,https://cdn.trychannel3.com/f31fc0a9-f175-4e09-9652-ca26c88007b9?aid=01M11BVN0YM0AY1022DYMQ4AVA&mid=NuBr
ZtiaX6k,Square Frame Glasses,Eyeglasses,Armani,Square,9344.72,100,https://cdn.trychannel3.com/ZtiaX6k?aid=01M11BSM1G66BHXZPN2FP1F2NG&mid=5MLj
yrsGMuZ,Occhiali Stylus,Sunglasses,Foggy Dog,Other,9376.4,100,https://cdn.trychannel3.com/9f7fd992-2509-44ae-9da6-522cf4478e0d?aid=01M11BRYZDM7972JP72S04KP5N&mid=fkAv
jECxwsS,Square Frame Glasses,Eyeglasses,Liu Jo,Square,9417.76,100,https://cdn.trychannel3.com/jECxwsS?aid=01M11BTFMDTHE5ART8Q4HAS3N7&mid=5MLj
vBArjja,Rectangular Frame Glasses,Eyeglasses,BOSS,Rectangle,9528.64,100,https://cdn.trychannel3.com/4e1bfa14-7f9f-4930-84c4-8b7a675a4983?aid=01M11BRBCEMX00PSSC7EK2PE7W&mid=5MLj
Rcrj3sd,Round Frame Sunglasses,Sunglasses,BOSS,Round,9563.84,100,https://cdn.trychannel3.com/Rcrj3sd?aid=01M11BTZA1GK1ZGZSDSXHYR3B5&mid=5MLj
Kbnv8Sf,For Love & Lemons Sunglasses,Sunglasses,Diff Eyewear,Oval,9592.0,100,https://cdn.trychannel3.com/d436b589-6822-478f-ba62-0fb76838ae28?aid=01M11BSYQCHVKQYA2XNYMD9MW3&mid=giUy
Gs7DSPB,Yalea VYA041,Eyeglasses,Yale,Other,9609.6,100,https://cdn.trychannel3.com/722ce9be-0c1a-4e91-b33c-d251a21c9af1?aid=01M11BT39NDDG1K2VYKQ94AK5Q&mid=4oRd
nLXKlHm,Shelby Reading Glasses,Eyeglasses,Frances Valentine,Other,9680.0,100,https://cdn.trychannel3.com/3ab5924e-a4fb-4618-8ea5-a99e6a32c9ba?aid=01M11BRN7XSRA9X23ETG75Q3Q5&mid=ohrF
i9uPJyD,Rb3717 Optics Eyeglasses,Eyeglasses,Ray-Ban,Rectangle,9768.0,100,https://cdn.trychannel3.com/860cc4c6-1198-4778-9085-e856530a6256?aid=01M11BRGTFV3G6KW5PRZ0M6WVX&mid=tbO1
H5CseN4,Eyeglasses,Vision Care,BOSS,Other,9768.0,100,https://cdn.trychannel3.com/e1087f3d-c228-4d1d-9da1-2387057ccba0?aid=01M11BR9MV1Z9N2MS03M5TXQN9&mid=YZfD
g38XsTZ,Square-Frame Glasses,Eyeglasses,Kate Spade,Other,9847.2,100,https://cdn.trychannel3.com/boFcgd4?aid=01M11BREY5PBZPK1DTKFRPF4VH&mid=5MLj
EOxqoFP,Oval-Frame Glasses,Vision Care,Kate Spade,Other,9847.2,100,https://cdn.trychannel3.com/7lcBmZ6?aid=01M11BRGTFV3G6KW5PRZ0M6WVX&mid=5MLj
arGS40A,V - STUD Demo Geometric Ladies Eyeglasses,Eyeglasses,Valentino,Other,9872.72,100,https://cdn.trychannel3.com/arGS40A?aid=01M11BRBCEMX00PSSC7EK2PE7W&mid=IXIa
9orJppv,Yalea VYA049V,Eyeglasses,Yale,Other,9979.2,100,https://cdn.trychannel3.com/cf58067b-8399-454e-8459-8127c9a3e78a?aid=01M11BT39NDDG1K2VYKQ94AK5Q&mid=4oRd
8OS1F8j,Elsa Computer Glasses,Eyeglasses,BON CHARGE,Other,10027.6,100,https://cdn.trychannel3.com/50d13eb0-704a-4e5f-a7bc-0c5a6f0b308f?aid=01M11BRT3F8230HENY69FX2E82&mid=2yh8
viwMfSi,Optical Eyeglasses,Eyeglasses,Liu Jo,Other,10032.0,100,https://cdn.trychannel3.com/f46b0d6a-1eed-447f-942d-401a5bccfbdd?aid=01M11BT39NDDG1K2VYKQ94AK5Q&mid=ZG9E
8RadETl,Palmer Reading Glasses,Vision Care,ROKA,Other,10120.0,100,https://cdn.trychannel3.com/47eabbb9-cae7-4afb-bc6c-87b2d2c566b5?aid=01M11BRN7XSRA9X23ETG75Q3Q5&mid=UMnC
8SuMSlD,Amelie/G/S Sunglasses,Sunglasses,Kate Spade,Cat Eye,10164.0,100,https://cdn.trychannel3.com/fb382e22-16d8-4f09-912c-9bf77d45a2e6?aid=01M11BT8274GQM3Z2Q4KAQKY59&mid=YZfD
vjRgLa5,Oversized Frame Sunglasses,Sunglasses,Marni,Oversized,10208.0,100,https://cdn.trychannel3.com/7681da9f-9843-4e29-96e2-129dea596fad?aid=01M11BTKZCV6DDXSBTPB833W5S&mid=qqoU
dPm4BFz,VO 5686 Eyeglasses,Eyeglasses,Vogue,Other,10208.0,100,https://cdn.trychannel3.com/dPm4BFz?aid=01M11BS6BVM15Z7W0WQ66BKBYY&mid=7yx8
3hgvvNs,Maeve Sunglasses,Sunglasses,Tom Ford,Cat Eye,10294.24,100,https://cdn.trychannel3.com/7e3f2f3a-64ab-4ec8-ab63-9da5b39d932a?aid=01M11BSYQCHVKQYA2XNYMD9MW3&mid=cvfe
c9Dh6BQ,JOEY - RICH TORTOISE + GOLD METAL + BROWN GRADIENT SUNGLASSES,Sunglasses,Diff Eyewear,Round,10384.0,100,https://cdn.trychannel3.com/b1460849-be28-49fd-9cdf-124f2f7e4e99?aid=01M11BSYQCHVKQYA2XNYMD9MW3&mid=giUy
JPB1WsH,BB1080T,Eyeglasses,Brooks Brothers,Rectangle,10457.92,100,https://cdn.trychannel3.com/8af6224a-d5f3-4352-b632-a1af0d4be377?aid=01M11BS6BVM15Z7W0WQ66BKBYY&mid=4oRd
kWDz7U0,Jaye Round Sunglasses,Sunglasses,AllSaints,Round,10472.0,100,https://cdn.trychannel3.com/8c9cff69-1555-4c0e-9904-2dce6f74b4c8?aid=01M11BTXJZMJ73J0P0AAPEMPY7&mid=X8Kw
syfCnRR,Jude Round Tinted Sunglasses,Sunglasses,AllSaints,Round,10472.0,100,https://cdn.trychannel3.com/fe0402d0-fea5-434a-a044-3b5d6e5ff665?aid=01M11BSHD1Q26AFWZR9P4FHVNP&mid=X8Kw
HZp6g5N,Geometric Ladies Sunglasses,Sunglasses,GUESS MAINLINE,Other,10472.0,100,https://cdn.trychannel3.com/a7d3f13d-1cb9-4e28-aa02-1ec6fb148ddf?aid=01M11BR6P8YAZM07MPZ8QXECND&mid=IXIa
tWLgria,Round Frame Sunglasses,Sunglasses,BOSS,Round,10486.96,100,https://cdn.trychannel3.com/tWLgria?aid=01M11BSG0KZ1SED51JDYX3ZYT6&mid=5MLj
hd6aveV,Mindless Sunglasses,Sunglasses,Status Anxiety,Other,10555.6,100,https://cdn.trychannel3.com/2ba2f81c-6215-48b7-a9c3-052438eef930?aid=01M11BR4KFKJCEKWZW9T913FM4&mid=pbZs
TqwkHVq,Aviator Sunglasses,Sunglasses,MODO,Aviator,10557.36,100,https://cdn.trychannel3.com/1cad59ed-bc82-4e1c-b40b-d66a70e8ad13?aid=01M11BTTQ6AGW69JN363BEYD9X&mid=cvfe
KI5dhvY,Aviator Sunglasses,Sunglasses,MODO,Aviator,10557.36,100,https://cdn.trychannel3.com/67c58676-54bc-4b1c-b2c4-33f68d23af71?aid=01M11BTR6RNDHH7SH1QV2DWF7Y&mid=cvfe
QBawBIM,Cat Eye Sunglasses,Sunglasses,MODO,Cat Eye,10557.36,100,https://cdn.trychannel3.com/8112f0e3-414e-4538-97c1-fb51b5da420c?aid=01M11BVJ1PFMQMD5V55VXX9ADS&mid=cvfe
7h0v5uE,Geometric Sunglasses,Sunglasses,Nordstrom,Geometric,10559.12,100,https://cdn.trychannel3.com/ee6458cc-5692-437d-9381-73b1e8b68e84?aid=01M11BVSGMQS64XQC9V0C65NV6&mid=cvfe
NH50OVW,HD0540 Eyeglasses,Eyeglasses,Harley-Davidson,Rectangle,10560.0,100,https://cdn.trychannel3.com/fb6f24fc-0f78-4c3a-8747-3f920ce33f7b?aid=01M11BT39NDDG1K2VYKQ94AK5Q&mid=YZfD
xLR7bvn,Optical Eyeglasses,Eyeglasses,Liu Jo,Other,10648.0,100,https://cdn.trychannel3.com/bdfe0e8c-6570-44b6-8bff-f27c53b42fec?aid=01M11BT39NDDG1K2VYKQ94AK5Q&mid=ZG9E
YvblIgy,VO4280 Eyeglasses,Eyeglasses,Vogue,Other,10648.0,100,https://cdn.trychannel3.com/e033b163-9da9-4760-9b7c-476ca203e3f5?aid=01M11BR9MV1Z9N2MS03M5TXQN9&mid=4EtW
90NI2iB,Oversized Frame Sunglasses,Sunglasses,Marc Jacobs,Oversized,10717.52,100,https://cdn.trychannel3.com/0984c4d0-763b-4222-bf59-fc0bb71cee76?aid=01M11BVZFQ8CDJ55YMJQPG8PQN&mid=5MLj
eWM06gI,Modern Oval Frame Sunglasses,Sunglasses,Anne Klein,Oval,10736.0,100,https://cdn.trychannel3.com/12759a32-c922-42b5-84ab-cf3faf20176f?aid=01M11BVDG61533RD7HP9ZHZG57&mid=Ml4u
wH8SDmA,Rectangle Frame Glasses,Eyeglasses,BOSS,Rectangle,10992.08,100,https://cdn.trychannel3.com/aa9e17fa-dbdb-4e9f-89e8-1c9fb7de244b?aid=01M11BRBCEMX00PSSC7EK2PE7W&mid=5MLj
kA5ywbj,Oversized Square Tortoise Sunglasses,Sunglasses,Anne Klein,Square,11000.0,100,https://cdn.trychannel3.com/41a4e085-03e8-4a76-96f5-c509e13ec809?aid=01M11BTKZCV6DDXSBTPB833W5S&mid=Ml4u
zxxyK3G,Wayfarer Sunglasses,Sunglasses,Ray-Ban,Wayfarer,11176.0,100,https://cdn.trychannel3.com/cc838168-a20f-4c07-b042-4aa70bf776a2?aid=01M11BVPSN0RP6RM7ETE4HK327&mid=xm8R
pJakyJ1,Eyeglasses,Eyeglasses,Ralph Lauren,Rectangle,11176.0,100,https://cdn.trychannel3.com/eeec17d4-7b20-45a6-89a4-5f90936e642f?aid=01M11BS84FEGSJSR7EAG9RH7F0&mid=ZG9E
AKWLJG5,LO801S Sunglasses,Sunglasses,Longchamp,Other,11202.4,100,https://cdn.trychannel3.com/1eaa3347-8415-43ef-8f8d-da85951e32b8?aid=01M11BSYQCHVKQYA2XNYMD9MW3&mid=4oRd
OfRzu7f,Oval Frame Glasses,Eyeglasses,Max Mara,Oval,11227.04,100,https://cdn.trychannel3.com/OfRzu7f?aid=01M11BRBCEMX00PSSC7EK2PE7W&mid=5MLj
LI1rTTE,Square Frame Glasses,Vision Care,BOSS,Square,11227.04,100,https://cdn.trychannel3.com/LI1rTTE?aid=01M11BSM1G66BHXZPN2FP1F2NG&mid=5MLj
WoRNOUu,rectangle frame sunglasses,Sunglasses,Ray-Ban,Rectangle,11264.0,100,https://cdn.trychannel3.com/WoRNOUu?aid=01M11BV8M566P5VH2FK9329FKG&mid=NuBr
sycQYm4,Vogue Eyewear VO4253 352 Eyeglasses,Eyeglasses,Vogue,Other,11264.0,100,https://cdn.trychannel3.com/9764f715-1180-4474-a501-d4ebc1902744?aid=01M11BRGTFV3G6KW5PRZ0M6WVX&mid=QnTm
yV5sg8J,Nash Blue Light Glasses,Eyeglasses,Felix Gray,Other,11352.0,100,https://cdn.trychannel3.com/d1a30d70-7615-4bbc-8c9a-2193e93cea87?aid=01M11BRT3F8230HENY69FX2E82&mid=LR5d
HcAMrWY,HC5121 C2100,Eyeglasses,Coach,Other,11420.64,100,https://cdn.trychannel3.com/799a5dd2-235c-45cc-9d1b-fdd8c5169173?aid=01M11BS84FEGSJSR7EAG9RH7F0&mid=4oRd
u6cmxuC,Galaxy Computer Glasses,Eyeglasses,BON CHARGE,Other,11439.12,100,https://cdn.trychannel3.com/64a2ce9e-b6eb-4493-9ac5-12c3fb133815?aid=01M11BRRBYDXKF9H1BDHPE7JWA&mid=2yh8
bvVd9Q4,Round sunglasses,Sunglasses,Massimo Dutti,Round,11440.0,100,https://cdn.trychannel3.com/16dc203a-2784-42ee-86b2-83b101a42fa5?aid=01M11BTXJZMJ73J0P0AAPEMPY7&mid=pSmP
LIT9zPs,Square sunglasses,Sunglasses,Massimo Dutti,Square,11440.0,100,https://cdn.trychannel3.com/1a7cc20b-2f9d-44be-958a-933b85ddd06d?aid=01M11BV3TN1ARSW7EQ1YQYA71F&mid=pSmP
LlOMijG,Aviator sunglasses,Sunglasses,Massimo Dutti,Aviator,11440.0,100,https://cdn.trychannel3.com/e8eaab08-b97c-48e5-b5ed-20f913b8e113?aid=01M11BTR6RNDHH7SH1QV2DWF7Y&mid=pSmP
DDJKjZh,Oval sunglasses,Sunglasses,Massimo Dutti,Oval,11440.0,100,https://cdn.trychannel3.com/0ac94773-cfca-4942-b4cb-79a57db93644?aid=01M11BVBR2VJCQSEBC87MM22NK&mid=pSmP
YHrwyhS,Round Sunglasses,Sunglasses,Tommy Hilfiger,Round,11440.0,100,https://cdn.trychannel3.com/YHrwyhS?aid=01M11BSG0KZ1SED51JDYX3ZYT6&mid=IXIa
lGwULOu,Round resin sunglasses,Sunglasses,Massimo Dutti,Other,11440.0,100,https://cdn.trychannel3.com/45437387-fd58-41aa-8ecf-8a6fb39865fc?aid=01M11BSHD1Q26AFWZR9P4FHVNP&mid=pSmP
Mc9H8ug,Square sunglasses,Sunglasses,Massimo Dutti,Square,11440.0,100,https://cdn.trychannel3.com/aad42916-66fe-45c7-80b6-cb94b67f8447?aid=01M11BV20P1TCNEDBEBP1371S8&mid=pSmP
VgTqb7D,Geometric Sunglasses,Sunglasses,Massimo Dutti,Geometric,11440.0,100,https://cdn.trychannel3.com/4ad018d5-0102-4eaf-a9b6-6f40a8e32a6a?aid=01M11BVV4QWMAZWM9957CHTH1J&mid=pSmP
b8VwcVG,Oval sunglasses,Sunglasses,Massimo Dutti,Aviator,11440.0,100,https://cdn.trychannel3.com/3265c76e-4aa0-45a7-b16c-263cd79ee574?aid=01M11BVDG61533RD7HP9ZHZG57&mid=Mnrl
N7FrR8k,Cat-Eye Sunglasses,Sunglasses,Armani,Cat Eye,11507.76,100,https://cdn.trychannel3.com/N7FrR8k?aid=01M11BVGEGJNJM37HW7CH6YRYP&mid=5MLj
bJYEFou,Adidas Sport SP5097 009,Sunglasses,adidas,Other,11580.8,100,https://cdn.trychannel3.com/4bba4586-2626-46d1-b407-6c92cdca6758?aid=01M11BRX3HPQR248BM1AHJ3TTA&mid=YZfD
